-0.009941
-0.001609
-0.009696
-0.002655
-0.011929
-0.001734
-0.010912
0.003131
-0.010150
0.003692
-0.014210
-0.005264
-0.014588
-0.005198
-0.013760
-0.004555
-0.010688
-0.000296
-0.001156
0.000398
-0.003994
0.002188
-0.005957
0.001220
-0.000997
-0.000030
-0.000719
0.003947
0.002608
0.003678
0.007141
0.005464
0.005378
0.011995
0.013250
0.014514
0.018211
0.024288
0.023222
0.024411
0.020878
0.026077
0.021756
0.023145
0.021393
0.023350
0.021305
0.017520
0.017513
0.014235
0.008884
0.012554
0.006164
0.012428
0.011361
0.014508
0.011887
0.009698
0.004238
0.009180
0.008933
0.008469
0.005420
-0.000955
-0.000852
-0.003869
-0.005556
-0.007098
-0.005339
-0.006842
-0.011553
-0.012426
-0.014791
-0.010803
-0.016846
-0.009382
-0.013964
-0.012468
-0.013851
-0.013212
-0.011754
-0.012616
-0.020926
-0.011232
-0.021395
-0.005548
-0.016299
-0.014673
-0.007089
-0.016466
-0.004416
-0.004851
-0.005157
-0.006146
-0.006736
-0.005904
-0.006445
-0.011906
0.001122
-0.011351
